9,452.4,80.8,234,83,0.8,851
10,438.6,91,280.6,93.4,1.8,905.4
11,448.4,86.2,325,92,1.8,953.4
12,441,97.8,435.8,91.2,0.6,1066.4
13,445.2,108.4,380.2,92,0.2,1026
14,407.2,108.8,425,81.2,2,1024.2
15,391.4,93.8,493.6,88.6,2.2,1069.6
16,344.6,95,497.2,87.6,2.4,1026.8
17,347,88.4,489.4,88.8,3.4,1017
18,391.2,77.6,473.2,89.4,1.4,1032.8
19,157.4,93.6,335,94.8,1.6,682.4
20,116.6,75.2,291.6,81.6,0.6,565.6
21,157.2,51.8,381.2,63.2,1.6,655
22,81,39.6,393.8,60.8,2,577.2
23,80.4,30.2,123.4,43.4,1,278.4
0,92.4,37,74,33,1.2,237.6
1,27.6,24.8,40.8,27.4,0.2,120.8
2,19.8,17.4,16,21.2,0,74.4
3,25.4,13.4,14.2,25.6,0.4,79
4,47.2,25.2,15.6,30,2.8,120.8
5,72.8,40,27.4,27.2,2.2,169.6
6,134.4,57.2,45.4,34.4,0.8,272.2
7,264.2,75.4,76,45.6,3.2,464.4
8,358.8,81.6,124,65.2,1.2,630.8
9,359.6,71,207.6,87.4,1.2,726.8
10,395.2,72.2,281.6,90,1.8,840.8
11,383.4,77,348.8,76.4,2.8,888.4
12,385.8,92,439.8,79.6,1.2,998.4
13,371.6,119.4,414.2,72.2,0,977.4
14,329.6,114.8,423.8,79.8,1.2,949.2
15,397.6,118,500.6,83.8,2,1102
16,320.8,105.4,481,84,2.2,993.4
17,321,112.8,534.4,90.6,2.4,1061.2
18,331.6,106.2,499.8,86,2.4,1026
19,186.6,98.4,366.4,90.8,1.8,744
20,132.2,84.2,291.6,79.4,0.6,588
21,160.2,57,260.2,71,1.8,550.2
22,85.4,60,293.8,64,1.4,504.6
23,117.2,35.6,160.2,41.4,0.8,355.2
0,61.8,24.8,81.4,43.2,1,212.2
1,25.6,25.6,32.4,28.2,0.6,112.4
2,17.6,21.8,24,22,0.4,85.8
3,28.6,23.2,13.4,26.8,0.4,92.4
4,51,30,17.4,35,2.8,136.2
5,70.8,47.6,29.4,40.2,1,189
6,158.8,69.2,41.8,40.6,1.4,311.8
7,279.6,96.4,78.4,50.2,2.6,507.2
8,370,96.8,115.6,72.6,0.4,655.4
9,349.4,96,188.4,93.2,0.8,727.8
10,347.2,104,261.4,97.2,1,810.8
11,375.8,112,321.4,94,3,906.2
12,359.2,109.2,417.6,89.4,0.2,975.6
13,344.8,135.6,426,92.8,1.8,1001
14,313.4,138.4,424.8,93,2,971.6
15,353.8,123.6,489.6,87.8,1.2,1056
16,332.4,121,493.2,93.6,2.6,1042.8
17,343.4,114.2,489.2,100.2,2.6,1049.6
18,368,114.4,473.4,103.6,1.6,1061
19,206.2,91.2,355.2,109.4,2.6,764.6
20,149.8,89.2,280.8,91.6,0.6,612
21,188.8,54.8,265.8,84.6,2.4,596.4
22,92.2,53.2,286.6,86.4,1.6,520
23,100.6,38.2,138,56.6,0.6,334
0,85.4,24.6,78.6,45.2,0,233.8
1,32.4,20.8,42.4,32.4,0.8,128.8
2,21.8,20.8,16,28.4,0.2,87.2
3,28,24,11.8,30.4,0.4,94.6
4,51.4,33.2,16.8,33.4,2,136.8
5,85.6,46.4,24.2,42.2,2,200.4
6,166.6,78.2,44.6,50.6,1.4,341.4
7,310.8,86.4,73.6,62.2,2.8,535.8
8,396.8,100.2,126.2,93.2,1,717.4
9,420.8,88.6,224.2,98.4,0.4,832.4
10,454,106.2,288.4,101.6,1.6,951.8
11,530,88.6,345,110,1.8,1075.4
12,471,86.8,466.2,88.2,0.8,1113
13,442.2,112.8,431.8,103.4,1.4,1091.6
14,429.6,113.4,461.8,90.4,1.2,1096.4
15,422.4,101.4,544.2,96.4,1.2,1165.6
16,352.6,103,586,103.2,2,1146.8
17,332.6,105.8,578.4,102,1.8,1120.6
18,377.8,93.6,502.8,102,3.2,1079.4
19,209.4,98.2,404.6,91.4,1.6,805.2
20,171.6,72,361.6,93.8,2.2,701.2
21,199,51.6,318.8,86.6,2.6,658.6
22,105.2,41.4,222.2,71.8,1,441.6
23,121,29.4,171.6,53.8,2,377.8
0,93.8,22,111.4,40.2,0.8,268.2
1,47.8,18.4,58.2,27,1.2,152.6
2,29,16.6,25.2,26.4,0.2,97.4
3,35.8,19.6,17.4,21.4,2,96.2
4,51.6,26.6,19.8,23,2.2,123.2
5,91.2,31.6,22.6,32.8,1.8,180
6,173.6,49.4,47,38,1.8,309.8
7,268,70.2,75.4,37,2.2,452.8
8,419,65.4,115,70.4,0.6,670.4
9,481.8,67.6,216.6,84,2.4,852.4
10,494.2,70.4,309.2,80.2,1.8,955.8
11,498.2,76,384.6,81.4,1.8,1042
12,493.4,92.6,450.8,76.6,1.4,1114.8
13,491,86.6,491.4,73,0.8,1142.8
14,438.8,102.6,499.8,78.6,1.8,1121.6
15,402.8,89.2,546.6,73.6,1.8,1114
16,340.2,86,520.2,72,3,1021.4
17,346.2,94.2,538.2,75.6,1.8,1056
18,335,81.2,549,76.4,3.4,1045
19,194.4,76.8,413.2,74.8,2,761.2
20,132.2,56.2,379.2,77.2,1.4,646.2
21,166.6,45.8,342.6,66.2,2.2,623.4
22,79.8,34.8,322.2,49.4,2.8,489
23,111.8,26.6,138,43.8,1.6,321.8
0,82.6,21.4,87.4,30,0.6,222
1,32.2,21,49,19.8,0.6,122.6
2,29.6,18.2,22.8,20.4,1.2,92.2
3,25.2,19.8,16.4,21.4,0.8,83.6
4,45.8,30,17,30.6,2,125.4
5,67.2,43,29.4,29.2,1.4,170.2
6,140.6,57,44.2,32.2,0.8,274.8
7,263.2,74.4,87.4,44.8,3,472.8
8,305,81.8,128.8,68,0.8,584.4
9,329,89,197.8,74.2,1,691
10,386.6,90.8,267.4,77.6,2,824.4
11,392.8,109.2,343.4,80.4,1.4,927.2
12,384.2,105.4,407.2,75.6,0.8,973.2
13,410.4,107,399.8,76.4,0.8,994.4
14,398.2,117,459.2,80,1.8,1056.2
15,434.6,103.4,524,84,0.8,1146.8
16,346.6,115.4,489.2,79.4,3.2,1033.8
17,340.2,110.4,564.6,90.2,2.6,1108
18,381,99,560.6,92.4,3.6,1136.6
19,196,101.8,438.4,93.8,2.2,832.2
20,129.4,85.2,331.4,88.4,1.2,635.6
21,165.2,67.6,269,73.8,2.4,578
22,76.8,52.6,299.4,63.4,1.4,493.6
23,97.8,29.8,222.6,46.8,3,400
0,79,24,75.8,33.4,0.4,212.6
1,25.4,21.8,39.6,26.4,0.8,114
2,32,23,21,23,0.8,99.8
3,24.2,26.4,12.6,26.4,0.8,90.4
4,49.4,35.4,19.6,33.2,3,140.6
5,76.8,52.6,26.6,35.2,1.4,192.6
6,147.2,68.6,48.4,44.6,0.6,309.4
7,278.4,99.8,75.6,52.8,2.8,509.4
8,312.8,105.6,113.6,81.6,0.8,614.4
9,329,92.2,197.8,93.8,0.6,713.4
10,345.8,98,260.6,101.2,2.2,807.8
11,381.8,117.4,336.2,99,1.6,936
12,369.2,123.6,412.8,78.2,0.6,984.4
13,345.6,122.8,419,96.6,1.4,985.4
14,310.2,123.8,444.8,89.8,1.8,970.4
15,355.4,121.4,490.8,89.4,1.2,1058.2
16,345.4,118,483,101.2,1.8,1049.4
17,315.4,113.6,487.4,100.4,2.8,1019.6
18,307.6,116,458.4,99.2,3,984.2
19,210.4,102.8,347.6,118.6,2.4,781.8
20,158,84,302.2,113.4,1.2,658.8
21,177.6,60.8,292,96.2,2.8,629.4
22,100.8,51.6,169.4,74.2,2,398
23,90.4,48.8,134.2,59.4,0.6,333.4
0,81.4,33.2,78.2,40.8,0.4,234
1,31.8,28.4,39.2,34.6,0.6,134.6
2,28,20,18.2,26.4,0.4,93
3,27.2,25.8,13,30,0.6,96.6
4,50.8,33.8,16,34.8,2.6,138
5,84.8,54.2,30.2,46,0.8,216
6,174.2,70,48.6,45,1.6,339.4
7,315,107,81.4,56.2,1.6,561.2
8,377,96.2,125.8,77,1.8,677.8
9,416.6,92.6,219.4,113.2,1.2,843
10,440.6,108.4,286.8,110,1.6,947.4
11,458.4,105.2,328.2,109.6,2,1003.4
12,446,110.8,443.8,101,0.4,1102
13,465.2,123.2,413.4,118.6,0.8,1121.2
14,430.2,111.2,442.4,103.6,1.8,1089.2
15,446.8,105.8,508.8,99.4,0.2,1161
16,352.8,85.2,510,96.2,2.6,1046.8
17,363.8,103.2,580.8,113.8,2.8,1164.4
18,358.6,95.8,539.8,109.4,3,1106.6
19,230,90.2,453.8,109,2,885
20,130.4,77.8,358.4,101.4,1.2,669.2
21,165.2,68.2,270,82.2,2,587.6
22,94.6,43.4,199.6,75,2.2,414.8
23,87,29.6,185.2,54.4,0.8,357
0,100.8,26.4,198,38.4,1.4,365
1,27.4,22.4,91,34.8,0.8,176.4
2,20.4,19,21,25.8,0,86.2
3,29.6,21.6,15.2,31.6,0.8,98.8
4,48,27.6,15.4,31.4,2.8,125.2
5,85.4,48,25.4,36.2,0.8,195.8
6,155,65.6,46,37.4,1.2,305.2
7,263,86.4,87.2,54.8,2.2,493.6
8,340.4,76.2,132.6,67.4,1.6,618.2
9,392.4,72,245.2,93,0.8,803.4
10,412.8,84,287.4,91.6,1.8,877.6
11,444.8,94.4,367.2,92,2.4,1000.8
12,449,102.4,493.6,86.4,0.8,1132.2
13,396.4,107.6,428.4,83.4,0.4,1016.2
14,366,120.4,437.8,86.6,0.8,1011.6
15,421.2,112,547.8,82,1.6,1164.6
16,362.6,102.8,522,88.6,4.4,1080.4
17,289.6,112.6,526.6,84,2.2,1015
18,308,99,496.6,89.6,2.6,995.8
19,191.4,96.4,395.4,88.2,1.4,772.8
20,140.8,81,382.4,81.6,1.4,687.2
21,175.2,61.2,287.8,74.4,2.4,601
22,86.6,49.4,183.4,61.8,1.8,383
23,84,25.2,118,47.4,0.6,275.2
0,72.8,23.6,78.6,35.8,0.4,211.2
1,26.2,25.2,36.6,25.2,0.4,113.6
2,25,21.2,17.8,27.6,0,91.6
3,31.8,27.2,13,28.6,1.4,102
4,54,31,16.4,35,2.2,138.6
5,80,48.4,26.8,40.6,0.8,196.6
6,158.6,72.6,51,46.2,1,329.4
7,295,95.6,85,54.2,2,531.8
8,349.6,101.4,129.4,79,2,661.4
9,364.8,105.4,207,97.6,0.6,775.4
10,373,118.2,281.4,103.2,2.4,878.2
11,384,107.2,349.6,101.8,2.2,944.8
12,382.2,134.6,444.6,100.6,1.8,1063.8
13,385.6,123.2,433.8,97.6,1.2,1041.4
14,329.8,139.2,432.6,93.8,1.6,997
15,377.8,139.6,515.6,92.6,1.4,1127
16,359.2,120,515.6,95.8,2.8,1093.4
17,388.8,112.2,519.6,97.2,1.6,1119.4
18,362,92.6,504,107.2,2.6,1068.4
19,223,103.8,389,99.2,2,817
20,170.2,81.2,299.2,95.2,1,646.8
21,177.2,59.6,314,89,2.2,642
22,98.4,48.8,259.4,74.4,2,483
23,107.8,38.8,129,57.2,1,333.8
0,67.8,22.2,79.2,43.4,0.4,213
1,31,22.2,33.4,32.8,1.2,120.6
2,22.8,25.6,20.8,32.2,0,101.4
3,25.6,23.2,15,29.6,1.2,94.6
4,48.2,34.2,15.4,41.4,1.8,141
5,79.6,57,32.6,34.4,1.8,205.4
6,169.2,67,50.4,49.8,0.8,337.2
7,316,100.6,82,54,2.2,554.8
8,368.4,117.8,132.8,91.6,0.8,711.4
9,383,105.4,213.8,106,1.4,809.6
10,401,114.2,305.4,108.2,2,930.8
11,422.4,122.2,343.6,104,2.2,994.4
12,384.4,132.2,448.4,99.4,1.4,1065.8
13,431.6,131.6,417.8,94.4,0.4,1075.8
14,319.6,137.4,441.4,108.6,2.6,1009.6
15,334.4,140.6,469.2,94.2,2.4,1040.8
16,325.6,110.8,538,103.6,1.8,1079.8
17,309.4,93.8,535.8,99.6,2.8,1041.4
18,299.4,96.2,510.4,111.4,1.6,1019
19,207.8,89.4,364.2,101.6,2,765
20,131.6,69.8,298.8,95.4,0.4,596
21,167.6,61.6,265.6,84,3,581.8
22,90.2,46.6,237.4,70.4,1.8,446.4
23,107,29.2,140.6,47,1.4,325.2
0,91.6,20.4,84.2,43.4,0.2,239.8
1,31,19.6,37.2,28.4,0.4,116.6
2,25.6,22.4,20.6,27,0.2,95.8
3,29,25.4,11.6,25,0.6,91.6
4,45.2,29,17.4,31.2,1.8,124.6
5,74.4,39.8,23.6,35.6,1.2,174.6
6,150.6,55.8,46.4,39,1.2,293
7,257.2,70.2,80,46,2.4,455.8
8,323.2,97,135.8,71,1.2,628.2
9,401,88.2,227.4,79.4,2,798
10,453.4,89.4,311.4,91.2,1.8,947.2
11,472.6,94.6,376.6,99.6,1.6,1045
12,473.6,93.6,472.8,89.6,0.8,1130.4
13,424.2,109,463,92.6,1.4,1090.2
14,361.6,104.8,478.8,86.8,2.2,1034.2
15,388.8,101.2,560.2,82.4,2.2,1134.8
16,317.4,114.2,571.6,85.6,3,1091.8
17,296.8,102.2,594.2,86,1.6,1080.8
18,321.2,81.2,561.2,96.4,1.6,1061.6
19,184.4,74.6,468.4,91,2.6,821
20,149.8,64.8,328.2,78.6,1.8,623.2
21,180.8,53,301.8,67.2,2.6,605.4
22,102.6,44.6,212.2,65,2.4,426.8
23,101.6,44.8,144.8,46,0.6,337.8
0,94.2,22.6,85.4,32.8,0.6,235.6
1,36.2,21.2,38.8,24.8,0.4,121.4
2,34.8,20,22.6,21.2,0.6,99.2
3,30,23.2,16.2,23.6,2.2,95.2
4,46.6,30,17.8,29,1.6,125
5,77.2,46.2,27.8,31.6,1.8,184.6
6,135.8,53.8,49.4,36,1.2,276.2
7,289.2,75.2,81.4,51.2,2.2,499.2
8,318.8,96,136.6,62.8,1.4,615.6
9,355.8,93.8,215.2,72.2,1.4,738.4
10,416.4,84.4,246,84.8,1.4,833
11,408.6,92.2,361.8,91.2,3,956.8
12,385.6,123.6,437.4,83,1.6,1031.2
13,408,116.8,409.8,83.2,0.6,1018.4
14,326.2,123.8,448,89.8,1.2,989
15,362.6,128,543.8,83.2,2.2,1119.8
16,353,132.6,469.4,84,2.2,1041.2
17,410.2,119.8,520.4,91.4,2.6,1144.4
18,371.8,113.8,530.8,86.8,2.4,1105.6
19,241.6,110,388.8,89.8,1.8,832
20,143,73.2,327,92,1.4,636.6
21,177,69,280.2,68,2.4,596.6
22,97.8,44.6,370.8,65.8,3.2,582.2
23,107.4,36,163.6,42,1.2,350.2
0,80,26.2,89.4,38.4,1.4,235.4
1,28.8,23.2,48,30,0,130
2,34.4,24.2,18.2,24.4,0,101.2
3,31.2,28.4,12,27,0.4,99
4,55.2,36.4,16.2,42.6,1.8,152.2
5,72.8,52.8,27.4,43.4,2,198.4
6,168.8,69,51.4,47.6,1.2,338
7,285.6,103,87.6,55,2.4,533.6
8,332.8,110.4,127.2,77.6,0.8,648.8
9,382.2,97.6,190.2,89.4,0.6,760
10,402.8,111.8,283.6,102.6,1.4,902.2
11,423.4,116,334,109.8,1.8,985
12,404,131,468.6,101.6,1.2,1106.4
13,388.8,132.6,425.4,90,1.2,1038
14,363.4,144.6,474.6,89.6,1.6,1073.8
15,386.2,116.2,491.4,99.2,1.8,1094.8
16,381.2,115.6,543.6,105.8,2.2,1148.4
17,374.8,107,547,103,3.8,1135.6
18,399.8,95.2,483.8,110,2.2,1091
19,240.2,95,370.6,109.2,1.6,816.6
20,179.6,84.6,294.2,90.8,1.2,650.4
21,205.2,68.4,255.6,100.4,1.6,631.2
22,101.4,50.4,243.6,90.6,3.2,489.2
23,92.2,34.6,125,66.2,1,319
0,81.2,29.6,72.2,45.8,0.6,229.4
1,30.2,21.2,41.8,34,0.2,127.4
2,31.6,27,19,25.6,0,103.2
3,29.2,24,11.8,27.8,0.6,93.4
4,56.4,33.4,19.8,35,2,146.6
5,82.4,55,24.2,40.2,2,203.8
6,179,79.6,50.4,48.8,0.8,358.6
7,336.4,94,89.6,60.2,2.2,582.4
8,380.8,106.2,145.8,89.2,1.8,723.8
9,406.2,95,219.4,99.2,1.8,821.6
10,445.2,93.8,282.2,97,2,920.2
11,450.6,106.2,361.6,103.4,1.8,1023.6
12,450.4,108.2,425.2,102.6,1.2,1087.6
13,433.4,97,400.4,98.2,0.4,1029.4
14,409.2,133.4,427.6,97.2,1.8,1069.2
15,397.4,108,471.8,99.8,0.8,1077.8
16,365.6,112.2,510.8,98,1.8,1088.4
17,372.8,116.2,512.2,114.6,3.6,1119.4
18,406,99.4,456,103.4,2.2,1067
19,218,96,376.8,118.2,1.6,810.6
20,155.6,68.2,272.6,95.8,1.6,593.8
21,180.6,60.8,275,78.8,2.2,597.4
22,96.4,47.2,355,80.2,2.4,581.2
23,104,33.8,197,54,0.6,389.4
0,95.8,21.8,82.4,39.6,1,240.6
1,27.6,21.2,42.2,31,0.4,122.4
2,24.2,20.6,16.2,30.2,0.4,91.6
3,32.2,24.2,11.8,23.8,1,93
4,50.8,29.6,17.8,34.6,3,135.8
5,76.6,41.8,27.4,33.2,1.8,180.8
6,149,57.6,49.4,41.8,1.6,299.4
7,286,80.8,81,43.8,1.8,493.4
8,351.6,85.2,142.4,76.2,1.6,657
9,407.6,79.8,229.2,82.2,1.2,800
10,411.8,96.2,302.6,96.6,2.2,909.4
11,478.4,91.4,357.8,97.8,1.8,1027.2
12,447.4,101.8,476.8,83.6,1,1110.6
13,484,100.8,417.8,85.2,0.8,1088.6
14,396,124,470.6,70.2,1.4,1062.2
15,428.8,103.8,531.2,87.4,2,1153.2
16,410.6,101.8,530,99.8,2.6,1144.8
17,385.4,91.4,566.6,84.8,3,1131.2
18,424.4,85.2,543,90,2.8,1145.4
19,280.8,82.8,414.6,85,2.4,865.6
20,212.8,69.6,363,91.6,1.8,738.8
21,216.8,50.2,298.4,81.4,2.8,649.6
22,115.4,39.2,245,61.8,0.8,462.2
23,124,33.8,176.4,47,1.4,382.6
0,93.4,23,106.8,34.2,1,258.4
1,34.4,18.4,78.6,29.2,0.2,160.8
2,32.6,20.6,20.4,21.2,0.4,95.2
3,36,23.6,10.4,23.2,1.4,94.6
4,67.4,31.4,21,28.6,1.8,150.2
5,122.4,43.4,28.8,28.2,2.6,225.4
6,182,63.4,50.6,39.4,1.8,337.2
7,342.4,75.2,83.4,49.4,2.6,553
8,397,81.4,121.8,70.4,1.2,671.8
9,431.6,80.8,210,78.2,2.4,803
10,401.2,97.8,256,78,1.2,834.2
11,472,88.4,330.4,85.6,1.8,978.2
12,419.8,109.2,419,88.2,0.6,1036.8
13,382.6,109.4,393.6,80.6,0.6,966.8
14,392.2,129.8,418.8,77.2,2,1020
15,424.4,119.4,510,84.6,2,1140.4
16,388,116.4,522.2,82.8,1,1110.4
17,387.6,131.4,503.6,91.6,3.2,1117.4
18,328.6,112,490.8,87.8,2.2,1021.4
19,175.2,107.2,362,93.4,2.8,740.6
20,140.4,76.4,343.4,84,1.4,645.6
21,175.6,52.8,288.8,78.8,2.4,598.4
22,83.2,41.8,297.8,58,1.4,482.2
23,107.4,37.4,138.4,53.4,0.6,337.2
0,67.2,24.4,79.6,35.6,0.8,207.6
1,30.2,23.6,33,31,0.2,118
2,22.2,22,22.8,26.2,0.4,93.6
3,32.2,20.6,14,27.8,1,95.6
4,60.8,35.2,18.6,33.6,2,150.2
5,86,46,32.4,35.4,0.8,200.6
6,172.4,75.6,51.2,45.4,1.6,346.2
7,309.6,89.6,82.8,49,2,533
8,411.6,97.2,120.6,68.6,2,700
9,424.2,90.6,191,96.8,1.4,804
10,422.4,93.4,255.4,97.2,1.6,870
11,399.4,107.2,324.8,99.8,2.4,933.6
12,402,118.2,405,105.8,1,1032
13,356.6,127.8,384.8,101,1,971.2
14,340.6,113.8,390.8,87.2,1.6,934
15,377.8,112.6,465.6,93.4,0.8,1050.2
16,345.6,94.2,498.4,105.2,2.4,1045.8
17,386,110.2,469,103.4,3,1071.6
18,386.2,109.6,455.6,104.8,1.4,1057.6
19,206.4,99.8,320.2,101.8,2.6,730.8
20,153.2,74.2,289.6,105.2,1.2,623.4
21,175.8,53,332,85.4,3,649.2
22,101.2,35.6,351.8,66.6,1,556.2
23,104.6,27,153,60.6,1.6,346.8
0,85.4,21.8,88.2,42.8,0.2,238.4
1,30,22,45.4,35.6,0.2,133.2
2,22.4,20,23.8,23.4,0,89.6
3,34.6,23.2,15.8,32.6,0.8,107
4,60,26.2,18.4,32.4,1.8,138.8
5,84.4,40.4,25.4,37.4,1.8,189.4
6,151.8,57.8,45.6,40,1.2,296.4
7,268.4,78.6,91,49.2,2.6,489.8
8,356.2,87,142.8,75.2,1,662.2
9,381.6,76.8,214.6,86.2,1.2,760.4
10,435.8,80.4,288.8,94.6,1.2,900.8
11,458.4,95.6,369.4,89.6,2.2,1015.2
12,455,112.8,438.4,89.2,1,1096.4
13,485.6,101,437.8,89.4,0.8,1114.6
14,418.6,107.6,433.8,81,1,1042
15,410,106.2,495.8,80.8,2.4,1095.2
16,309.6,85,505,87.8,2.2,989.6
17,333,89,490.6,91,2,1005.6
18,360.6,82.4,546.2,89.8,2.6,1081.6
19,235.2,80.4,462.6,82.8,3.6,864.6
20,190.2,69.2,358.4,74.6,2.2,694.6
21,187,54.2,313.6,73.8,2.4,631
22,99.8,44.2,231.4,55,1.4,431.8
23,100,50.2,167,48.6,1.4,367.2
0,86.4,19.8,106.6,38,0,250.8
1,35.4,18,44.4,28.4,0.2,126.4
2,32.2,14.8,19.4,18.6,0,85
3,37,20.6,16.6,25,1.2,100.4
4,65,29.6,18.4,27.2,2.6,142.8
5,82.6,39.6,37.4,40.4,1.6,201.6
6,146.2,53.2,54.6,35.2,0.8,290
7,294.8,84,85.2,46.2,2.8,513
8,343.2,83.8,136,67,2.6,632.6
9,400.6,71.8,203.2,75.4,1.2,752.2
10,496.6,79.8,313.6,80,0.8,970.8
11,454.2,104,357.8,82.2,2.2,1000.4
12,493.4,105,446.4,77.6,0.8,1123.2
13,469,112,401.2,80.6,1.4,1064.2
14,378.6,128.2,483,74.4,1.6,1065.8
15,416,118.8,536,71.6,2.2,1144.6
16,336,102,565.4,84,3.6,1091
17,350,101.2,613.4,81,3.4,1149
18,307.6,106.6,563.6,83.4,2.8,1064
19,208.8,81.4,435,80.6,3.2,809
20,144.6,89.6,368.8,79.6,3,685.6
21,179,58.2,353.4,71,3.2,664.8
22,93.4,42,197.8,59.8,2.8,395.8
23,99.6,38,132.6,50.2,0.6,321
0,84.4,25.8,92.4,31,0.8,234.4
1,38,28.4,50.2,26.4,0.8,143.8
2,35.8,21,22.6,26.2,0,105.6
3,34,27.8,16.4,31.6,1.6,111.4
4,58.8,38.2,18.6,33.6,2.8,152
5,81.4,51.4,31.2,37.2,2.2,203.4
6,167.6,74.8,48,36.8,1,328.2
7,328.2,100.2,97,50,2.4,577.8
8,327.2,113.6,147.4,77.2,1.2,666.6
9,390.6,103.2,205.6,90.4,2,791.8
10,383.4,100.8,270,103,2,859.2
11,435.2,119.2,322.4,107,1.6,985.4
12,428.6,116.2,443,85.4,1,1074.2
13,385.2,126.2,382.8,98.6,0.8,993.6
14,354.6,139.8,451.2,99.6,2.4,1047.6
15,427.4,111.2,469.2,96.6,1.8,1106.2
16,367.2,117,567,106.6,4,1161.8
17,402.4,115.6,511.2,104.6,2.8,1136.6
18,388.2,110,532.8,101,3.2,1135.2
19,228.4,105.6,363.4,104,1.4,802.8
20,176,84.2,328.2,103,0.6,692
21,184,62,291.4,90.4,2.4,630.2
22,101,43.8,274.2,82.4,2.4,503.8
23,122.4,36,141.2,65.4,0.8,365.8
0,70.6,26.4,87.6,43.8,0.2,228.6
1,31,25.2,48.2,36,0.2,140.6
2,31,23.8,22.4,22.2,0.2,99.6
3,33.6,26,14.8,33.2,0.2,107.8
4,62.2,34.4,18.8,38.2,2,155.6
5,88.6,52.2,35.2,41.4,2,219.4
6,186.8,71.6,52,46.8,1.4,358.6
7,316.8,96.2,112.4,53.8,2.8,582
8,428.6,106.6,139.2,90.6,0.6,765.6
9,423.8,90.4,206.2,103.2,1.2,824.8
10,432,105,288.2,108.2,1.6,935
11,417.8,103.2,373.4,101,2.2,997.6
12,448.8,109.2,418,98.4,1.4,1075.8
13,398.4,108.2,384.4,91.4,0.4,982.8
14,377,106.4,433.2,95.2,1.6,1013.4
15,397.4,108.4,504,102.2,1,1113
16,333.8,104.4,474.6,105.6,2.4,1020.8
17,307.8,90.2,552,107.8,3.6,1061.4
18,317.8,87.2,470.2,103.2,1.4,979.8
19,209.4,91.8,379.6,106.6,1.8,789.2
20,151.6,84,322.4,108.6,1,667.6
21,179.6,59.6,297.8,83,2.4,622.4
22,98.4,47.4,223.4,76.4,1.2,446.8
23,122,34.8,125,53,1.2,336
0,73.6,20,98.6,43.6,0.4,236.2
1,29.2,23.8,43.8,32.4,0.6,129.8
2,17.4,19.8,17.4,26.4,0.2,81.2
3,34.6,20,15.2,29.2,1,100
4,56.2,30,18.2,28.6,2.6,135.6
5,86.6,36.8,30.8,37.4,2.6,194.2
6,157.2,61.4,61.4,46.2,1.4,327.6
7,272.4,92.2,92.8,59.2,1.4,518
8,341.8,82,146.6,68.8,1.2,640.4
9,383,86.6,226.8,93,0.8,790.2
10,398.6,84.4,305,94.2,1.8,884
11,418.2,76.8,326.6,87.2,2,910.8
12,407,93.4,461.6,85,1.4,1048.4
13,410.6,94,436.4,90.6,1,1032.6
14,361.6,113.8,430.2,88.4,1.4,995.4
15,399,111.8,493.6,94.6,2,1101
16,357.6,105.4,580.8,90.4,2,1136.2
17,383.8,115.4,546.6,88,4.2,1138
18,350.6,100.4,529.8,89.2,4,1074
19,194.8,95.4,415,96.8,3.4,805.4
20,152,92.4,356.6,85,2,688
21,182.8,77.8,301,67.8,2.4,631.8
22,96.4,45.6,220,68.6,1.4,432
23,120.6,40.6,131.2,52.6,1,346
0,61.4,25.2,106.4,34.4,0.6,228
1,25.4,25,55,29.4,1,135.8
2,25.4,20.8,19.6,22.6,0,88.4
3,36.6,26.4,14.8,30.2,1.4,109.4
4,58.2,39.8,21.4,32.8,3,155.2
5,82.8,48.2,32,44.2,1.8,209
6,169.2,77.2,53.2,42.8,1.4,343.8
7,320,105.4,98.4,54.4,1.8,580
8,355,103.4,138,78,1.6,676
9,361.4,98.2,221.8,91.8,1.6,774.8
10,413.4,119,262.8,97.8,2,895
11,445.4,117.2,361,100,1.6,1025.2
12,454.2,119.4,438.4,93.8,0.8,1106.6
13,364,120.8,424.8,91.4,0.2,1001.2
14,394.4,113.6,430.4,94.8,2.2,1035.4
15,371.8,128.8,544.2,87.4,2.4,1134.6
16,348.4,124.2,575.6,106.2,3,1157.4
17,333,109,581.6,94.6,4.4,1122.6
18,357.6,99.4,518,116.6,3,1094.6
19,243.6,110.6,374.6,104.2,4.2,837.2
20,176,87.8,351.6,92.2,1.4,709
21,187.2,58.2,284.6,94.6,2.2,626.8
22,108.6,40.8,196.4,74,1.2,421
23,104.4,37.8,140.4,56.2,1,339.8
0,103,22.2,84.4,39.6,2,251.2
1,25.6,25,51.2,34,0.2,136
2,18.6,27.6,18.8,28.4,0,93.4
3,32,26.6,10,30.6,0.8,100
4,59.4,38.6,24,42,4,168
5,91.2,53.2,31,38.4,1.2,215
6,179.4,78.4,64.6,46,1.6,370
7,337,100.8,95.4,57,2,592.2
8,436.2,94.4,147.8,90.8,1,770.2
9,422.4,98,225.8,97,1.6,844.8
10,426,118.8,305,104,2.2,956
11,441.6,106.2,361.2,103.8,2,1014.8
12,435.2,108.2,457.6,104,0.2,1105.2
13,449.8,119.6,405.8,101,1.2,1077.4
14,419.8,107.2,442.6,102.8,1.2,1073.6
15,428.2,102,499.6,107.2,3.2,1140.2
16,344.6,96,544.8,103,3.4,1091.8
17,329.8,88.2,522.6,102.8,3.4,1046.8
18,359.4,104,494,110.8,3,1071.2
